Code Adhérent;Code du destinataire;Description destinataire;Nature;Numéro de document;Date d'enregistrement;Référence du document de base;Numéro d'article;Description article/service;Quantité;Remise (%) par ligne;Définition de la TVA;prix Brut;prix Net;prix TTC;N° Série
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121507;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121507;VERS;ASSURANCE;1;0;E7;1;1;1;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121507;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;5,52;5,517;5,517;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121507;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121507;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121507;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121562;AB16;COMFORT NIGHT CANULE COMPACT;2;18;E7;46,4;38,048;38,048;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121562;AE19;ANTI EAU COQUILLE;2;18;E7;46,4;38,048;38,048;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121562;AE19;ANTI EAU COQUILLE;2;18;E7;46,4;38,048;38,048;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121562;FF;COULEUR FLUORESCENT;2;18;E7;10;8,2;8,2;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121562;FF;COULEUR FLUORESCENT;2;18;E7;10;8,2;8,2;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121562;FOTO20;FOTOTEC SQUELETTE;2;18;E7;42,2;34,604;34,604;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121562;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121562;VERS;ASSURANCE;1;0;E7;1;1;1;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121562;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;5,81;5,81;5,81;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121562;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121562;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121562;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
005;ACUITIS BERTRANGE;LA BELLE ETOILE ROUTE D'ARLON - BERTRANGE L-8050 LUXEMBOURG LUXEMBOURG;FA;22121318;31.12.2022;22121562;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120066;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;1;18;E7;32,45;26,609;26,609;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120066;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120066;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120066;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,31;1,309;1,309;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120066;SNR2;GRAVURE LOGO;1;18;E7;2;1,64;1,64;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120123;FOTO28;FOTOTEC SILHOUETTE;1;18;E7;21,1;17,302;17,302;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120123;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120123;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120123;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,03;1,03;1,03;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120123;SNR2;GRAVURE LOGO;1;18;E7;2;1,64;1,64;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120294;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120294;DMG;FILTRE DM VERT;2;18;E7;82,2;67,404;67,404;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120294;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120294;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;2,58;2,583;2,583;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120294;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120365;FOTO20;FOTOTEC SQUELETTE;1;18;E7;21,1;17,302;17,302;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120365;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120365;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120365;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,03;1,03;1,03;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120365;SNR2;GRAVURE LOGO;1;18;E7;2;1,64;1,64;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120455;FOTO64;FOTOTEC LIFESTYLE ACTIVE CREUSE;1;18;E7;30,9;25,338;25,338;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120455;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120455;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120455;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,27;1,271;1,271;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120455;SNR2;GRAVURE LOGO;1;18;E7;2;1,64;1,64;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120608;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;E7;64,9;53,218;53,218;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120608;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120608;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120608;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;2,16;2,157;2,157;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120608;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120685;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120685;SNR;GRAVURE D/G;1;18;E7;2;1,64;1,64;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120685;VARIO44;VARIOTHERM LIFESTYLE FUTURE EPAUL. COURT;2;18;E7;84,2;69,044;69,044;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120685;ZB;PERCAGE SUPP;2;18;E7;6;4,92;4,92;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120685;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120685;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;2,83;2,829;2,829;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22120685;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121109;AB18;COMFORT NIGHT CANULE;2;18;E7;46,4;38,048;38,048;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121109;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;E7;64,9;53,218;53,218;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121109;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121109;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121109;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;3,52;3,523;3,523;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121109;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121109;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121109;OE;CORDON;1;18;E7;5,15;4,223;4,223;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121201;AB18;COMFORT NIGHT CANULE;2;18;E7;46,4;38,048;38,048;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121201;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;E7;64,9;53,218;53,218;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121201;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121201;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121201;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;3,4;3,397;3,397;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121201;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121201;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121313;FOTO42;FOTOTEC LIFESTYLE ACTIVE;1;18;E7;30,9;25,338;25,338;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121313;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121313;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121313;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,27;1,271;1,271;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121313;SNR2;GRAVURE LOGO;1;18;E7;2;1,64;1,64;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121508;FOTO20;FOTOTEC SQUELETTE;2;18;E7;42,2;34,604;34,604;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121508;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121508;VERS;ASSURANCE;1;0;E7;1;1;1;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121508;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,6;1,599;1,599;
017;ACUITIS CONCORDE;CENTRE COMMERCIAL CONCORDE 80 ROUTE DE LONGWY L-8060 BERTRANGE LUXEMBOURG;FA;22121319;31.12.2022;22121508;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22120282;PO171;PORT -  CIBLEX (3KG);1;0;C4;18,5;18,5;22,2;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22120282;PO51;FRAIS D'EMBALLAGE;1;0;C4;2,8;2,8;3,36;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22120282;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22120282;TUBSOU.;TUBE SOUPLE 2x3mm;10;18;C4;8,5;6,97;8,36;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22120282;ASEPT;PURELL 100;7;18;C4;55,65;45,633;54,761;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22120282;ASEPTC;ASEPTIL/PURELL 450;2;0;C4;92;92;110,4;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22120282;ASEPTC;ASEPTIL/PURELL 450;1;100;C4;46;0;0;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22120282;2956;OTOFORM A/SOFT X - S50 x8;2;18;C4;116;95,12;114,144;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22120282;PO174;PORT -  CIBLEX (12 KG);1;0;C4;37;37;44,4;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22120282;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;9,02;9,022;10,826;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22121200;DMB;FILTRE DM BLEU;2;18;C4;82,2;67,404;80,884;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22121200;NLS.;LAQUE NANOSCREEN SOFT;2;18;C3;4;3,28;3,46;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22121200;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22121200;VERS;ASSURANCE;1;0;C4;1;1;1,2;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22121200;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;2,68;2,681;3,217;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22121200;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22121310;FOTO48;FOTOTEC STYLE ACTIVE;1;18;C3;42,1;34,522;36,421;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22121310;NL;LAQUE NANOSCREEN;1;18;C3;2;1,64;1,73;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22121310;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22121310;VERS;ASSURANCE;1;0;C4;1;1;1,2;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22121310;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;1,6;1,596;1,915;
103;ACUITIS TERNES;1 AVENUE DES TERNES  75017 PARIS FRANCE;FA;22121320;31.12.2022;22121310;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
104;ACUITIS;CENTRE COMMERCIAL ITALIE II 30 AVENUE D'ITALIE 75013 PARIS FRANCE;FA;22121321;31.12.2022;22120559;DEEE;ECO PARTICIPATION;2;0;C4;0,16;0,16;0,192;
104;ACUITIS;CENTRE COMMERCIAL ITALIE II 30 AVENUE D'ITALIE 75013 PARIS FRANCE;FA;22121321;31.12.2022;22120559;PO11;PORT T.N.T. (5 KG);1;0;C4;18,5;18,5;22,2;
104;ACUITIS;CENTRE COMMERCIAL ITALIE II 30 AVENUE D'ITALIE 75013 PARIS FRANCE;FA;22121321;31.12.2022;22120559;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
104;ACUITIS;CENTRE COMMERCIAL ITALIE II 30 AVENUE D'ITALIE 75013 PARIS FRANCE;FA;22121321;31.12.2022;22120559;REST20.;RESINE DUR TRANS 20g;1;18;C4;20;16,4;19,68;
104;ACUITIS;CENTRE COMMERCIAL ITALIE II 30 AVENUE D'ITALIE 75013 PARIS FRANCE;FA;22121321;31.12.2022;22120559;VERNIS.;VERNIS SILICONE ECO 20ml;1;18;C4;17;13,94;16,728;
104;ACUITIS;CENTRE COMMERCIAL ITALIE II 30 AVENUE D'ITALIE 75013 PARIS FRANCE;FA;22121321;31.12.2022;22120559;087;SK 87 SILICONE 20G;1;18;C4;8,8;7,216;8,659;
104;ACUITIS;CENTRE COMMERCIAL ITALIE II 30 AVENUE D'ITALIE 75013 PARIS FRANCE;FA;22121321;31.12.2022;22120559;595ULEPACK;PACK AMPLI DECT595 ULE DOORBELL;1;18;C4;162;132,84;159,408;
104;ACUITIS;CENTRE COMMERCIAL ITALIE II 30 AVENUE D'ITALIE 75013 PARIS FRANCE;FA;22121321;31.12.2022;22120559;E720;TELEPHONE E720;1;18;C4;79,9;65,518;78,622;
104;ACUITIS;CENTRE COMMERCIAL ITALIE II 30 AVENUE D'ITALIE 75013 PARIS FRANCE;FA;22121321;31.12.2022;22120559;EC35;NETTOYANT EC35 1L;2;18;C4;62;50,84;61,008;
104;ACUITIS;CENTRE COMMERCIAL ITALIE II 30 AVENUE D'ITALIE 75013 PARIS FRANCE;FA;22121321;31.12.2022;22120559;ORESILBLC;OREILLE MAGNETIQUE BLANCHE D;1;18;C4;29;23,78;28,536;
104;ACUITIS;CENTRE COMMERCIAL ITALIE II 30 AVENUE D'ITALIE 75013 PARIS FRANCE;FA;22121321;31.12.2022;22120559;TUPRO1;100x PROBE TUBES REM;1;10;C4;80;72;86,4;
104;ACUITIS;CENTRE COMMERCIAL ITALIE II 30 AVENUE D'ITALIE 75013 PARIS FRANCE;FA;22121321;31.12.2022;22120559;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;12,56;12,56;15,072;
